time,pos_x,pos_y,pos_z,turret_x,turret_y,moveWS,moveAD,turretQE,turretRF,fire,ammo,fire_state
275.7573614,150,7.98,149.97,0,-2.55,STOP,,,,FALSE,0,empty
276.8211327,150,7.97,149.97,0,-2.55,STOP,,,,TRUE,0,empty
277.8615847,150,7.98,149.97,0,-2.55,,,,F,FALSE,0,empty
278.9049816,150,7.97,149.97,0,-3.07,STOP,,,,FALSE,0,empty
279.9593809,150,7.98,149.97,0,-3.07,STOP,,,,FALSE,0,empty
281.0198255,150,7.98,149.97,0,-3.07,STOP,,,,FALSE,0,empty
282.075012,150,7.97,149.97,0,-3.07,STOP,,,,FALSE,0,empty
283.107568,150,8,149.97,0,-3.07,STOP,,,,TRUE,0,empty
284.1644659,150,7.97,149.97,0,-3.07,,,,F,FALSE,0,empty
285.2338791,150,7.99,149.97,0,-3.61,STOP,,,,FALSE,0,empty
286.2927942,150,8,149.97,0,-3.61,STOP,,,,FALSE,0,empty
287.3535433,150,7.99,149.97,0,-3.61,STOP,,,,FALSE,0,empty
288.397975,150,7.98,149.97,0,-3.61,STOP,,,,FALSE,0,empty
289.4580555,150,7.97,149.97,0,-3.61,STOP,,,,TRUE,0,empty
290.4986622,150,7.98,149.97,0,-3.61,,,,F,FALSE,0,empty
291.535172,150,7.99,149.97,0,-4.13,STOP,,,,FALSE,0,empty
292.5807662,150,7.98,149.97,0,-4.13,STOP,,,,FALSE,0,empty
293.6455274,150,7.97,149.97,0,-4.13,STOP,,,,FALSE,0,empty
294.7055736,150,7.97,149.97,0,-4.13,STOP,,,,FALSE,0,empty
295.7714205,150,8,149.97,0,-4.13,STOP,,,,TRUE,0,empty
296.8368294,150,7.99,149.97,0,-4.13,,,,F,FALSE,0,empty
297.8548193,150,7.99,149.97,0,-4.65,STOP,,,,FALSE,0,empty
298.9099355,150,8,149.97,0,-4.65,STOP,,,,FALSE,0,empty
299.941565,150,7.98,149.97,0,-4.65,STOP,,,,FALSE,0,empty
300.9963863,150,7.98,149.97,0,-4.65,STOP,,,,FALSE,0,empty
302.0501089,150,8,149.97,0,-4.65,STOP,,,,TRUE,0,empty
303.1192906,150,7.98,149.97,0,-4.65,,,,F,FALSE,0,empty
304.1672242,150,8,149.97,0,-5,STOP,,,,FALSE,0,empty
305.2295778,150,8,149.97,0,-5,STOP,,,,FALSE,0,empty
306.2731216,150,7.99,149.97,0,-5,STOP,,,,FALSE,0,empty
307.3065464,150,7.97,149.97,0,-5,STOP,,,,FALSE,0,empty
308.3784804,150,7.99,149.97,0,-5,STOP,,,,TRUE,0,empty
309.4484627,150,8,149.97,0,-5,,,,F,FALSE,0,empty
310.4883196,150,7.97,149.97,0,-5,STOP,,,,FALSE,0,empty
311.5416925,150,7.98,149.97,0,-5,STOP,,,,FALSE,0,empty
312.5831773,150,7.97,149.97,0,-5,STOP,,,,FALSE,0,empty
313.6437864,150,7.97,149.97,0,-5,STOP,,,,FALSE,0,empty
314.7243953,150,7.97,149.97,0,-5,STOP,,,,TRUE,0,empty
315.757175,150,7.98,149.97,0,-5,STOP,,,,FALSE,0,empty
316.8389459,150,7.98,149.97,0,-5,STOP,,,,FALSE,0,empty
317.8816583,150,7.98,149.97,0,-5,STOP,,,,FALSE,0,empty
318.9359224,150,7.99,149.97,0,-5,STOP,,,,FALSE,0,empty
319.9885328,150,8,149.97,0,-5,STOP,,,,FALSE,0,empty
321.0288866,150,8,149.97,0,-5,STOP,,,,FALSE,0,empty
322.0666106,150,7.97,149.97,0,-5,STOP,,,,FALSE,0,empty
323.1465931,150,7.98,149.97,0,-5,STOP,,,,FALSE,0,empty
324.1561847,150,7.99,149.97,0,-5,STOP,,,,FALSE,0,empty
325.2510216,150,7.97,149.97,0,-5,STOP,,,,FALSE,0,empty
326.2986679,150,7.98,149.97,0,-5,STOP,,,,FALSE,0,empty
327.3533852,150,7.98,149.97,0,-5,STOP,,,,FALSE,0,empty
328.4266896,150,7.99,149.97,0,-5,STOP,,,,FALSE,0,empty
329.4795303,150,7.98,149.97,0,-5,STOP,,,,FALSE,0,empty
330.558665,150,7.97,149.97,0,-5,STOP,,,,FALSE,0,empty
331.5918336,150,7.99,149.97,0,-5,STOP,,,,FALSE,0,empty
332.6507027,150,7.98,149.97,0,-5,STOP,,,,FALSE,0,empty
333.7030506,150,7.98,149.97,0,-5,STOP,,,,FALSE,0,empty
334.7576089,150,7.99,149.97,0,-5,STOP,,,,FALSE,0,empty
335.8195076,150,8,149.97,0,-5,STOP,,,,FALSE,0,empty
336.8704357,150,8,149.97,0,-5,STOP,,,,FALSE,0,empty
337.9325006,150,7.99,149.97,0,-5,STOP,,,,FALSE,0,empty
338.9789369,150,7.99,149.97,0,-5,STOP,,,,FALSE,0,empty
340.0375018,150,7.98,149.97,0,-5,STOP,,,,FALSE,0,empty
341.0886247,150,8,149.97,0,-5,STOP,,,,FALSE,0,empty
342.1474779,150,8,149.97,0,-5,STOP,,,,FALSE,0,empty
343.2250726,150,8,149.97,0,-5,STOP,,,,FALSE,0,empty
344.2657316,150,7.97,149.97,0,-5,STOP,,,,FALSE,0,empty
345.3416884,150,7.97,149.97,0,-5,STOP,,,,FALSE,0,empty
346.3719027,150,7.99,149.97,0,-5,STOP,,,,FALSE,0,empty
347.4386365,150,8,149.97,0,-5,STOP,,,,FALSE,0,empty
348.4727802,150,7.99,149.97,0,-5,STOP,,,,FALSE,0,empty
349.5299792,150,8,149.97,0,-5,STOP,,,,FALSE,0,empty
350.5819144,150,7.98,149.97,0,-5,STOP,,,,FALSE,0,empty
351.6328318,150,7.99,149.97,0,-5,STOP,,,,FALSE,0,empty
352.6726518,150,7.99,149.97,0,-5,STOP,,,,FALSE,0,empty
353.7399626,150,7.97,149.97,0,-5,STOP,,,,FALSE,0,empty
