time,pos_x,pos_y,pos_z,turret_x,turret_y,moveWS,moveAD,turretQE,turretRF,fire,ammo,fire_state,impact_x,impact_y,impact_z,hit
145.9576905,150.0,7.99,150.0,75.16,0.0,STOP,,,,True,17.0,fire,,,,
146.670996427536,,,,,,,,,,,,,190.7949,7.883068,161.1407,terrain
147.0343313,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,17.0,reloading,,,,
148.0906398,150.0,8.0,150.0,75.16,0.0,STOP,,,,False,17.0,reloading,,,,
149.184417,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,17.0,reloading,,,,
150.2489927,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,17.0,reloading,,,,
151.3106391,150.0,8.0,150.0,75.16,0.0,STOP,,,,False,17.0,reloading,,,,
152.3815355,150.0,8.0,150.0,75.16,0.0,STOP,,,,True,16.0,fire,,,,
153.09770107269287,,,,,,,,,,,,,190.7949,7.894947,161.1407,terrain
153.4338608,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,16.0,reloading,,,,
154.5043466,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,16.0,reloading,,,,
155.5593085,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,16.0,reloading,,,,
156.6504424,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,16.0,reloading,,,,
157.711962,150.0,8.0,150.0,75.16,0.0,STOP,,,,False,16.0,reloading,,,,
158.7723072,150.0,8.0,150.0,75.16,0.0,STOP,,,,True,15.0,fire,,,,
159.4941520690918,,,,,,,,,,,,,190.7949,7.894603,161.1407,terrain
159.8467779,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,15.0,reloading,,,,
160.9433525,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,15.0,reloading,,,,
162.0203941,150.0,8.0,150.0,75.16,0.0,STOP,,,,False,15.0,reloading,,,,
163.0874138,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,15.0,reloading,,,,
164.1537981,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,15.0,reloading,,,,
165.2148504,150.0,7.97,150.0,75.16,0.0,STOP,,,,True,14.0,fire,,,,
165.91713762283325,,,,,,,,,,,,,190.7949,7.905721,161.1407,terrain
166.2780607,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,14.0,reloading,,,,
167.3734765,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,14.0,reloading,,,,
168.437911,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,14.0,reloading,,,,
169.5106742,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,14.0,reloading,,,,
170.5636156,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,14.0,reloading,,,,
171.6310642,150.0,7.98,150.0,75.16,0.0,STOP,,,,True,13.0,fire,,,,
172.29382157325745,,,,,,,,,,,,,190.7949,7.875037,161.1407,terrain
172.6984463,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,13.0,reloading,,,,
173.7935231,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,13.0,reloading,,,,
174.8610206,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,13.0,reloading,,,,
175.9239912,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,13.0,reloading,,,,
176.9925144,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,13.0,reloading,,,,
178.0758867,150.0,7.97,150.0,75.16,0.0,STOP,,,,True,12.0,fire,,,,
178.79240131378174,,,,,,,,,,,,,190.7949,7.902874,161.1407,terrain
179.1550062,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,12.0,reloading,,,,
180.2450426,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,12.0,reloading,,,,
181.3023863,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,12.0,reloading,,,,
182.3809361,150.0,8.0,150.0,75.16,0.0,STOP,,,,False,12.0,reloading,,,,
183.440841,150.0,8.0,150.0,75.16,0.0,STOP,,,,False,12.0,reloading,,,,
184.4913583,150.0,8.0,150.0,75.16,0.0,STOP,,,,True,11.0,fire,,,,
185.2016294002533,,,,,,,,,,,,,190.7949,7.89801,161.1407,terrain
185.5738065,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,11.0,reloading,,,,
186.6495988,150.0,8.0,150.0,75.16,0.0,STOP,,,,False,11.0,reloading,,,,
187.7328155,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,11.0,reloading,,,,
188.79497,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,11.0,reloading,,,,
189.854779,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,11.0,reloading,,,,
190.9065571,150.0,7.97,150.0,75.16,0.0,STOP,,,,True,10.0,fire,,,,
191.6285276412964,,,,,,,,,,,,,190.7949,7.904607,161.1407,terrain
191.9820459,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,10.0,reloading,,,,
193.0701818,150.0,8.0,150.0,75.16,0.0,STOP,,,,False,10.0,reloading,,,,
194.1639166,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,10.0,reloading,,,,
195.2275689,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,10.0,reloading,,,,
196.2780218,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,10.0,reloading,,,,
197.3416376,150.0,7.98,150.0,75.16,0.0,STOP,,,,True,9.0,fire,,,,
198.02022004127505,,,,,,,,,,,,,190.7949,7.875219,161.1407,terrain
198.429502,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,9.0,reloading,,,,
199.4995029,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,9.0,reloading,,,,
200.5843222,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,9.0,reloading,,,,
201.64851,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,9.0,reloading,,,,
202.69961,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,9.0,reloading,,,,
203.7605312,150.0,7.98,150.0,75.16,0.0,STOP,,,,True,8.0,fire,,,,
204.4393002986908,,,,,,,,,,,,,190.7949,7.880094,161.1407,terrain
204.8375227,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,8.0,reloading,,,,
205.9290636,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,8.0,reloading,,,,
206.9945669,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,8.0,reloading,,,,
208.0830605,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,8.0,reloading,,,,
209.1475646,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,8.0,reloading,,,,
210.2265439,150.0,7.97,150.0,75.16,0.0,STOP,,,,True,7.0,fire,,,,
210.92321729660037,,,,,,,,,,,,,190.7949,7.898553,161.1407,terrain
211.2925701,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,7.0,reloading,,,,
212.3821526,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,7.0,reloading,,,,
213.4635158,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,7.0,reloading,,,,
214.5240371,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,7.0,reloading,,,,
215.5972588,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,7.0,reloading,,,,
216.6557148,150.0,7.97,150.0,75.16,0.0,STOP,,,,True,6.0,fire,,,,
217.35697722435,,,,,,,,,,,,,190.7949,7.90438,161.1407,terrain
217.7288573,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,6.0,reloading,,,,
218.7982557,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,6.0,reloading,,,,
219.8799038,150.0,8.0,150.0,75.16,0.0,STOP,,,,False,6.0,reloading,,,,
220.9385748,150.0,8.0,150.0,75.16,0.0,STOP,,,,False,6.0,reloading,,,,
221.9998188,150.0,8.0,150.0,75.16,0.0,STOP,,,,False,6.0,reloading,,,,
223.0608995,150.0,8.0,150.0,75.16,0.0,STOP,,,,True,5.0,fire,,,,
223.76938486099243,,,,,,,,,,,,,190.7949,7.895786,161.1407,terrain
224.1404572,150.0,8.0,150.0,75.16,0.0,STOP,,,,False,5.0,reloading,,,,
225.2325988,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,5.0,reloading,,,,
226.3006887,150.0,8.0,150.0,75.16,0.0,STOP,,,,False,5.0,reloading,,,,
227.3651083,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,5.0,reloading,,,,
228.4314997,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,5.0,reloading,,,,
229.4828119,150.0,7.99,150.0,75.16,0.0,STOP,,,,True,4.0,fire,,,,
230.19513773918152,,,,,,,,,,,,,190.7949,7.892743,161.1407,terrain
230.5558388,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,4.0,reloading,,,,
231.6411691,150.0,8.0,150.0,75.16,0.0,STOP,,,,False,4.0,reloading,,,,
232.7140932,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,4.0,reloading,,,,
233.7741191,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,4.0,reloading,,,,
234.8349593,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,4.0,reloading,,,,
235.9101052,150.0,7.97,150.0,75.16,0.0,STOP,,,,True,3.0,fire,,,,
236.5997734069824,,,,,,,,,,,,,190.7949,7.898206,161.1407,terrain
236.967943,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,3.0,reloading,,,,
238.0600052,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,3.0,reloading,,,,
239.0967927,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,3.0,reloading,,,,
240.1534443,150.0,8.0,150.0,75.16,0.0,STOP,,,,False,3.0,reloading,,,,
241.2452023,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,3.0,reloading,,,,
242.2604902,150.0,7.98,150.0,75.16,0.0,STOP,,,,True,2.0,fire,,,,
242.970787525177,,,,,,,,,,,,,190.7949,7.879716,161.1407,terrain
243.3101702,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,2.0,reloading,,,,
244.3845522,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,2.0,reloading,,,,
245.4590037,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,2.0,reloading,,,,
246.518445,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,2.0,reloading,,,,
247.6101799,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,2.0,reloading,,,,
248.6537766,150.0,7.99,150.0,75.16,0.0,STOP,,,,True,1.0,fire,,,,
249.3455760478973,,,,,,,,,,,,,190.7949,7.880548,161.1407,terrain
249.7165565,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,1.0,reloading,,,,
250.7720015,150.0,8.0,150.0,75.16,0.0,STOP,,,,False,1.0,reloading,,,,
251.8616667,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,1.0,reloading,,,,
252.9202952,150.0,7.98,150.0,75.16,0.0,STOP,,,,False,1.0,reloading,,,,
253.9743948,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,1.0,reloading,,,,
255.0667691,150.0,7.97,150.0,75.16,0.0,STOP,,,,True,0.0,fire,,,,
255.74750685691836,,,,,,,,,,,,,190.7949,7.885971,161.1407,terrain
256.1059635,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,0.0,empty,,,,
257.1658554,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,0.0,empty,,,,
258.2365265,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,0.0,empty,,,,
259.3139036,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,0.0,empty,,,,
260.3669527,150.0,7.99,150.0,75.16,0.0,STOP,,,,False,0.0,empty,,,,
261.4476595,150.0,7.99,150.0,75.16,0.0,STOP,,,,True,0.0,empty,,,,
262.0993571281433,,,,,,,,,,,,,190.7949,7.886373,161.1407,terrain
262.4860618,150.0,7.97,150.0,75.16,0.0,STOP,,,,False,0.0,empty,,,,
263.5867298,150.0,8.0,150.0,75.16,0.0,STOP,,,,False,0.0,empty,,,,
